-3.5468
4.4427
-2.9396
6.7789
-4.2087
-5.8441
2.7758
-0.015715
0.97937
-0.14684
1.8466
-4.1834
0.17204
-0.082878
0.1609
-10.642
6.2653
0.08591
-0.6093
-0.43243
4.8339
